,id,sentiment,date,ticker,entry_date,exit_date,entry_price,exit_price
623,COST_77383,0.3061224489795918,2014-12-11,COST,2014-12-12,2014-12-15,117.893,116.409
624,COST_80867,0.1489361702127659,2015-03-05,COST,2015-03-06,2015-03-09,130.23,131.436
625,COST_85648,0.1944444444444444,2015-05-28,COST,2015-05-29,2015-06-01,125.746,124.51
626,COST_90333,0.4202898550724637,2015-09-30,COST,2015-10-01,2015-10-04,127.051,129.861
627,COST_94451,0.2,2015-12-10,COST,2015-12-11,2015-12-14,140.433,142.297
628,COST_97748,-0.25,2016-03-04,COST,2016-03-05,2016-03-08,132.202,133.07
629,COST_102146,-0.027027027027027,2016-05-26,COST,2016-05-27,2016-05-30,132.84,131.556
630,COST_107230,0.2444444444444444,2016-09-30,COST,2016-10-01,2016-10-04,134.943,133.428
631,COST_111208,-0.0666666666666666,2016-12-08,COST,2016-12-09,2016-12-12,139.895,142.576
632,COST_114498,-0.1282051282051282,2017-03-03,COST,2017-03-04,2017-03-07,151.076,148.913
633,COST_119358,-0.0294117647058823,2017-05-26,COST,2017-05-27,2017-05-30,164.857,166.003
634,COST_124098,-0.2,2017-10-06,COST,2017-10-07,2017-10-10,146.133,145.994
635,COST_128059,0.1612903225806451,2017-12-15,COST,2017-12-16,2017-12-19,179.844,175.829
636,COST_131442,0.1724137931034483,2018-03-09,COST,2018-03-10,2018-03-13,176.237,175.46
637,COST_136022,0.2,2018-06-01,COST,2018-06-02,2018-06-05,185.236,185.744
638,COST_140629,0.3157894736842105,2018-10-05,COST,2018-10-06,2018-10-09,206.42,210.974
639,COST_144883,-0.1698113207547169,2018-12-14,COST,2018-12-15,2018-12-18,194.951,191.483
640,COST_148508,-0.2075471698113207,2019-03-08,COST,2019-03-09,2019-03-12,215.209,220.341
641,COST_153339,0.4838709677419355,2019-05-31,COST,2019-06-01,2019-06-04,227.426,232.946
642,COST_158155,0.3015873015873015,2019-10-04,COST,2019-10-05,2019-10-08,276.613,277.469
643,COST_162377,0.5,2019-12-13,COST,2019-12-14,2019-12-17,279.113,281.545
644,COST_165780,-0.1186440677966101,2020-03-06,COST,2020-03-07,2020-03-10,282.442,295.346
645,COST_170498,-0.1764705882352941,2020-05-29,COST,2020-05-30,2020-06-02,294.579,293.792
646,COST_175365,-0.1851851851851851,2020-09-25,COST,2020-09-26,2020-09-29,329.605,337.646
647,COST_180403,0.3333333333333333,2020-12-11,COST,2020-12-12,2020-12-15,371.228,366.614
648,CRM_64730,0.8823529411764706,2014-02-28,CRM,2014-03-01,2014-03-04,60.56,63.07
649,CRM_68614,0.5294117647058824,2014-05-21,CRM,2014-05-22,2014-05-25,50.29,54.36
650,CRM_72813,0.84,2014-08-22,CRM,2014-08-23,2014-08-26,59.34,59.64
651,CRM_76996,0.7045454545454546,2014-11-20,CRM,2014-11-21,2014-11-24,58.89,58.09
652,CRM_80160,0.5,2015-02-26,CRM,2015-02-27,2015-03-02,69.86,68.46
653,CRM_85491,0.9047619047619048,2015-05-21,CRM,2015-05-22,2015-05-25,72.89,73.57
654,CRM_89815,0.7317073170731707,2015-08-21,CRM,2015-08-22,2015-08-25,65.65,65.18
655,CRM_94053,0.6071428571428571,2015-11-19,CRM,2015-11-20,2015-11-23,80.9,80.78
656,CRM_97006,0.7291666666666666,2016-02-25,CRM,2016-02-26,2016-02-29,69.68,67.75
657,CRM_102412,0.7777777777777778,2016-05-19,CRM,2016-05-20,2016-05-23,81.6,81.73
658,CRM_106892,0.53125,2016-09-01,CRM,2016-09-02,2016-09-05,76.0,75.42
659,CRM_110914,0.4857142857142857,2016-11-18,CRM,2016-11-19,2016-11-22,78.06,75.57
660,CRM_114214,0.7714285714285715,2017-03-01,CRM,2017-03-02,2017-03-05,83.56,82.5
661,CRM_119166,0.7391304347826086,2017-05-19,CRM,2017-05-20,2017-05-23,87.54,88.49
662,CRM_123474,0.8378378378378378,2017-08-23,CRM,2017-08-24,2017-08-27,93.7,93.66
663,CRM_127728,0.7627118644067796,2017-11-22,CRM,2017-11-23,2017-11-26,107.4,106.58
664,CRM_130846,0.8125,2018-03-01,CRM,2018-03-02,2018-03-05,118.65,122.5
665,CRM_135910,0.660377358490566,2018-05-30,CRM,2018-05-31,2018-06-03,129.37,132.65
666,CRM_140212,0.8333333333333334,2018-08-30,CRM,2018-08-31,2018-09-03,152.14,153.21
667,CRM_144552,0.7872340425531915,2018-11-28,CRM,2018-11-29,2018-12-02,139.85,144.15
668,CRM_148219,0.8,2019-03-05,CRM,2019-03-06,2019-03-09,157.13,157.65
669,CRM_153395,0.5897435897435898,2019-06-05,CRM,2019-06-06,2019-06-09,158.5,152.79
670,CRM_157615,0.8571428571428571,2019-08-23,CRM,2019-08-24,2019-08-27,153.51,153.57
671,CRM_162153,0.4285714285714285,2019-12-04,CRM,2019-12-05,2019-12-08,155.74,157.48
672,CRM_164929,0.6060606060606061,2020-02-26,CRM,2020-02-27,2020-03-01,172.21,176.76
673,CRM_170488,0.7333333333333333,2020-05-29,CRM,2020-05-30,2020-06-02,173.1,174.23
674,CRM_174933,0.7674418604651163,2020-08-26,CRM,2020-08-27,2020-08-30,267.0,272.65
675,CRM_180250,0.6417910447761194,2020-12-02,CRM,2020-12-03,2020-12-06,226.11,227.7
676,CSCO_63557,0.0285714285714285,2014-02-13,CSCO,2014-02-14,2014-02-17,16.8848,17.0281
677,CSCO_68433,0.3421052631578947,2014-05-15,CSCO,2014-05-16,2014-05-19,18.503,18.6602
678,CSCO_72481,0.352112676056338,2014-08-14,CSCO,2014-08-15,2014-08-18,18.9979,19.0205
679,CSCO_76621,0.2068965517241379,2014-11-13,CSCO,2014-11-14,2014-11-17,20.0417,20.5936
680,CSCO_79084,0.4358974358974359,2015-02-12,CSCO,2015-02-13,2015-02-16,23.0191,22.9651
681,CSCO_85166,0.3333333333333333,2015-05-14,CSCO,2015-05-15,2015-05-18,23.0829,23.4954
682,CSCO_89441,0.4838709677419355,2015-08-12,CSCO,2015-08-13,2015-08-16,22.8963,22.9337
683,CSCO_93773,0.2631578947368421,2015-11-13,CSCO,2015-11-14,2015-11-17,20.9079,21.5
684,CSCO_94267,0.6923076923076923,2015-12-02,CSCO,2015-12-03,2015-12-06,22.1589,22.0459
685,CSCO_95998,0.40625,2016-02-11,CSCO,2016-02-12,2016-02-15,20.1155,20.8853
686,CSCO_102414,0.1428571428571428,2016-05-19,CSCO,2016-05-20,2016-05-23,22.535,22.7863
687,CSCO_102860,0.1875,2016-06-16,CSCO,2016-06-17,2016-06-20,23.5532,23.4894
688,CSCO_106624,0.1578947368421052,2016-08-18,CSCO,2016-08-19,2016-08-22,24.9977,25.2098
689,CSCO_110849,0.1851851851851851,2016-11-17,CSCO,2016-11-18,2016-11-21,24.9879,24.9369
690,CSCO_113115,0.4642857142857143,2017-02-16,CSCO,2017-02-17,2017-02-20,28.0546,28.5662
691,CSCO_119110,0.1780821917808219,2017-05-18,CSCO,2017-05-19,2017-05-22,26.7967,26.67
692,CSCO_123381,0.0,2017-08-17,CSCO,2017-08-18,2017-08-21,26.4156,26.1427
693,CSCO_127570,0.5675675675675675,2017-11-16,CSCO,2017-11-17,2017-11-20,30.8571,31.3726
694,CSCO_129726,0.6226415094339622,2018-02-15,CSCO,2018-02-16,2018-02-19,37.9988,38.152
695,CSCO_135676,0.5555555555555556,2018-05-17,CSCO,2018-05-18,2018-05-21,37.936,38.1894
696,CSCO_139940,0.1186440677966101,2018-08-16,CSCO,2018-08-17,2018-08-20,39.6741,40.659
697,CSCO_144179,0.5806451612903226,2018-11-15,CSCO,2018-11-16,2018-11-19,41.147,40.5157
698,CSCO_146605,0.52,2019-02-14,CSCO,2019-02-15,2019-02-18,43.5813,44.3119
699,CSCO_152961,0.1228070175438596,2019-05-16,CSCO,2019-05-17,2019-05-20,50.0966,50.3037
700,CSCO_157338,-0.072463768115942,2019-08-15,CSCO,2019-08-16,2019-08-19,41.9552,43.8346
701,CSCO_161590,-0.03125,2019-11-14,CSCO,2019-11-15,2019-11-18,41.043,41.1166
702,CSCO_163901,0.0909090909090909,2020-02-13,CSCO,2020-02-14,2020-02-17,43.2631,42.7388
703,CSCO_169865,0.0491803278688524,2020-05-14,CSCO,2020-05-15,2020-05-18,39.7546,41.7273
704,CSCO_179697,0.4545454545454545,2020-11-13,CSCO,2020-11-14,2020-11-17,39.3157,39.4482
705,CVS_63385,0.5,2014-02-11,CVS,2014-02-12,2014-02-15,55.7523,57.1043
706,CVS_67191,0.2765957446808511,2014-05-02,CVS,2014-05-03,2014-05-06,60.1175,60.6798
707,CVS_71177,0.2549019607843137,2014-08-05,CVS,2014-08-06,2014-08-09,61.1067,64.1021
708,CVS_75206,0.4626865671641791,2014-11-04,CVS,2014-11-05,2014-11-08,70.8607,73.2099
709,CVS_78921,0.0909090909090909,2015-02-10,CVS,2015-02-11,2015-02-14,83.6655,85.2784
710,CVS_83237,0.5897435897435898,2015-05-01,CVS,2015-05-02,2015-05-05,83.1418,81.6149
711,CVS_87926,0.1764705882352941,2015-08-04,CVS,2015-08-05,2015-08-08,91.624,90.0645
712,CVS_91775,0.1428571428571428,2015-10-30,CVS,2015-10-31,2015-11-03,82.7415,83.1082
713,CVS_95844,-0.1,2016-02-09,CVS,2016-02-10,2016-02-13,76.2191,81.018
714,CVS_100336,0.1707317073170731,2016-05-03,CVS,2016-05-04,2016-05-07,86.3852,88.7353
715,CVS_104767,0.5833333333333334,2016-08-03,CVS,2016-08-04,2016-08-07,81.9776,81.9134
716,CVS_109957,0.125,2016-11-08,CVS,2016-11-09,2016-11-12,62.8766,64.3749
717,CVS_112653,0.1162790697674418,2017-02-09,CVS,2017-02-10,2017-02-13,65.9926,67.0668
718,CVS_116819,0.3,2017-05-02,CVS,2017-05-03,2017-05-06,67.8476,69.5128
719,CVS_122351,0.2063492063492063,2017-08-08,CVS,2017-08-09,2017-08-12,67.7023,68.4554
720,CVS_126270,0.1515151515151515,2017-11-06,CVS,2017-11-07,2017-11-10,58.0945,61.6828
721,CVS_129261,0.7142857142857143,2018-02-08,CVS,2018-02-09,2018-02-12,62.0831,61.0889
722,CVS_133530,0.0952380952380952,2018-05-02,CVS,2018-05-03,2018-05-06,57.9522,54.4024
723,CVS_138947,0.4545454545454545,2018-08-08,CVS,2018-08-09,2018-08-12,60.5128,61.6947
724,CVS_142738,0.3142857142857143,2018-11-06,CVS,2018-11-07,2018-11-10,70.6295,71.8095
725,CVS_147020,0.1951219512195122,2019-02-20,CVS,2019-02-21,2019-02-24,57.6666,55.1456
726,CVS_150497,0.2413793103448276,2019-05-01,CVS,2019-05-02,2019-05-05,52.0197,51.4643
727,CVS_156076,0.4,2019-08-07,CVS,2019-08-08,2019-08-11,53.8707,53.8983
728,CVS_160185,0.6,2019-11-06,CVS,2019-11-07,2019-11-10,66.4986,66.3049
729,CVS_163829,0.4390243902439024,2020-02-12,CVS,2020-02-13,2020-02-16,68.3526,67.0046
730,CVS_168257,-0.1267605633802817,2020-05-06,CVS,2020-05-07,2020-05-10,57.5796,59.907
731,CVS_172843,0.1884057971014492,2020-08-05,CVS,2020-08-06,2020-08-09,61.0474,62.1434
732,CVS_178465,0.2272727272727272,2020-11-06,CVS,2020-11-07,2020-11-10,65.8088,66.9819
733,CVX_62721,0.3469387755102041,2014-01-31,CVX,2014-02-01,2014-02-04,76.7359,75.6952
734,CVX_67206,0.2307692307692307,2014-05-02,CVX,2014-05-03,2014-05-06,86.0017,86.1062
735,CVX_70793,0.2666666666666666,2014-08-01,CVX,2014-08-02,2014-08-05,88.7348,86.8308
736,CVX_74885,0.027027027027027,2014-10-31,CVX,2014-11-01,2014-11-04,83.9935,80.8753
737,CVX_78238,-0.0392156862745098,2015-01-30,CVX,2015-01-31,2015-02-03,73.5522,77.4801
738,CVX_83217,-0.0169491525423728,2015-05-01,CVX,2015-05-02,2015-05-05,78.1354,77.1494
739,CVX_87476,0.2340425531914893,2015-07-31,CVX,2015-08-01,2015-08-04,62.9695,61.4763
740,CVX_91767,0.238095238095238,2015-10-30,CVX,2015-10-31,2015-11-03,66.1941,71.6971
741,CVX_95206,0.2753623188405797,2016-01-29,CVX,2016-01-30,2016-02-02,62.9675,60.0746
742,CVX_99925,0.1891891891891892,2016-04-29,CVX,2016-04-30,2016-05-03,76.255,75.8765
743,CVX_104176,0.3529411764705882,2016-07-29,CVX,2016-07-30,2016-08-02,76.6841,75.3694
744,CVX_108380,0.0666666666666666,2016-10-29,CVX,2016-10-30,2016-11-02,79.3996,80.5982
745,CVX_111861,0.1830985915492957,2017-01-27,CVX,2017-01-28,2017-01-31,87.4171,85.992
746,CVX_116496,0.2093023255813953,2017-04-28,CVX,2017-04-29,2017-05-02,82.8572,82.152
747,CVX_120716,0.5102040816326531,2017-07-28,CVX,2017-07-29,2017-08-01,85.3747,87.2757
748,CVX_124987,-0.0638297872340425,2017-10-27,CVX,2017-10-28,2017-10-31,90.0427,92.211
749,CVX_128929,0.2328767123287671,2018-02-02,CVX,2018-02-03,2018-02-06,93.9539,94.1227
750,CVX_133085,0.0980392156862745,2018-04-27,CVX,2018-04-28,2018-05-01,103.018,101.263
751,CVX_137197,0.4074074074074074,2018-07-27,CVX,2018-07-28,2018-07-31,103.7,103.311
752,CVX_142395,0.4074074074074074,2018-11-02,CVX,2018-11-03,2018-11-06,96.3398,98.1997
753,CVX_145761,0.5,2019-02-01,CVX,2019-02-02,2019-02-05,98.0241,99.6621
754,CVX_150067,-0.1044776119402985,2019-04-26,CVX,2019-04-27,2019-04-30,98.5897,101.146
755,CVX_155298,0.1929824561403508,2019-08-02,CVX,2019-08-03,2019-08-06,101.243,101.574
756,CVX_159604,0.0666666666666666,2019-11-01,CVX,2019-11-02,2019-11-05,100.901,104.812
757,CVX_163063,0.4651162790697674,2020-01-31,CVX,2020-02-01,2020-02-04,92.8264,92.7426
758,CVX_167775,-0.0666666666666666,2020-05-01,CVX,2020-05-02,2020-05-05,77.9434,81.5677
759,CVX_176637,0.5686274509803921,2020-10-30,CVX,2020-10-31,2020-11-03,63.903,64.8442
760,DE_63485,-0.3008130081300813,2014-02-12,DE,2014-02-13,2014-02-16,72.0934,71.2989
761,DE_68411,-0.0329670329670329,2014-05-14,DE,2014-05-15,2014-05-18,76.8364,76.4034
762,DE_72446,-0.0666666666666666,2014-08-13,DE,2014-08-14,2014-08-17,71.7736,73.0477
763,DE_77155,-0.2698412698412698,2014-11-26,DE,2014-11-27,2014-11-30,73.9346,76.5434
764,DE_79820,-0.074074074074074,2015-02-20,DE,2015-02-21,2015-02-24,79.1621,78.7053
765,DE_85554,0.0689655172413793,2015-05-22,DE,2015-05-23,2015-05-26,80.1115,81.2357
766,DE_89834,-0.2127659574468085,2015-08-21,DE,2015-08-22,2015-08-25,68.1995,68.9364
767,DE_96676,-0.0943396226415094,2016-02-19,DE,2016-02-20,2016-02-23,68.4398,68.3007
768,DE_102488,-0.1475409836065573,2016-05-20,DE,2016-05-21,2016-05-24,69.1349,71.0456
769,DE_106688,-0.2045454545454545,2016-08-19,DE,2016-08-20,2016-08-23,78.1025,79.1731
770,DE_111025,-0.1111111111111111,2016-11-23,DE,2016-11-24,2016-11-27,92.0515,92.0703
771,DE_113338,-0.064516129032258,2017-02-17,DE,2017-02-18,2017-02-21,100.392,99.7959
772,DE_119185,0.2266666666666666,2017-05-19,DE,2017-05-20,2017-05-23,111.793,111.831
773,DE_123427,0.0512820512820512,2017-08-18,DE,2017-08-19,2017-08-22,108.088,108.098
774,DE_127743,0.2967032967032967,2017-11-22,DE,2017-11-23,2017-11-26,135.11,137.593
775,DE_129930,0.2459016393442623,2018-02-16,DE,2018-02-17,2018-02-20,156.899,152.936
776,DE_135745,0.0545454545454545,2018-05-18,DE,2018-05-19,2018-05-22,148.626,144.524
777,DE_139997,0.3076923076923077,2018-08-17,DE,2018-08-18,2018-08-21,132.617,134.703
778,DE_144479,0.2580645161290322,2018-11-21,DE,2018-11-22,2018-11-25,131.485,140.105
779,DE_146824,-0.1276595744680851,2019-02-15,DE,2019-02-16,2019-02-19,148.358,148.706
780,DE_153068,0.1011235955056179,2019-05-17,DE,2019-05-18,2019-05-21,127.314,131.971
781,DE_157461,-0.1034482758620689,2019-08-16,DE,2019-08-17,2019-08-20,143.362,145.2
782,DE_162089,-0.2,2019-11-27,DE,2019-11-28,2019-12-01,161.397,158.498
783,DE_164689,-0.072463768115942,2020-02-22,DE,2020-02-23,2020-02-26,166.153,160.771
784,DE_170337,-0.0804597701149425,2020-05-22,DE,2020-05-23,2020-05-26,139.916,143.382
785,DE_174876,-0.0133333333333333,2020-08-21,DE,2020-08-22,2020-08-25,198.966,200.167
786,DE_180188,0.2658227848101265,2020-11-25,DE,2020-11-26,2020-11-29,252.642,255.561
787,DHR_62304,0.3783783783783784,2014-01-28,DHR,2014-01-29,2014-02-01,53.9787,52.5595
788,DHR_65863,0.2698412698412698,2014-04-17,DHR,2014-04-18,2014-04-21,53.31,54.0921
789,DHR_69174,-0.0588235294117647,2014-07-17,DHR,2014-07-18,2014-07-21,54.1171,54.5756
790,DHR_73436,0.1794871794871795,2014-10-16,DHR,2014-10-17,2014-10-20,54.537,54.3418
791,DHR_77786,0.35,2015-01-27,DHR,2015-01-28,2015-01-31,61.9221,60.9643
792,DHR_82197,0.5,2015-04-23,DHR,2015-04-24,2015-04-27,61.5337,60.5845
793,DHR_86308,0.4,2015-07-23,DHR,2015-07-24,2015-07-27,65.0046,63.6952
794,DHR_90694,0.3571428571428571,2015-10-22,DHR,2015-10-23,2015-10-26,68.9357,67.5763
795,DHR_94823,-0.1549295774647887,2016-01-26,DHR,2016-01-27,2016-01-30,62.0313,62.9701
796,DHR_98983,0.0689655172413793,2016-04-21,DHR,2016-04-22,2016-04-25,70.0756,70.7725
797,DHR_103365,0.44,2016-07-25,DHR,2016-07-26,2016-07-29,78.8026,78.9674
798,DHR_107409,0.3076923076923077,2016-10-20,DHR,2016-10-21,2016-10-24,77.3835,77.9783
799,DHR_111913,0.1555555555555555,2017-01-31,DHR,2017-02-01,2017-02-04,82.2439,80.7269
800,DHR_115672,0.4117647058823529,2017-04-20,DHR,2017-04-21,2017-04-24,80.7598,80.3437
801,DHR_119872,0.2258064516129032,2017-07-20,DHR,2017-07-21,2017-07-24,81.0213,81.0313
802,DHR_124220,0.3571428571428571,2017-10-19,DHR,2017-10-20,2017-10-23,88.0286,88.4378
803,DHR_128596,0.4528301886792453,2018-01-30,DHR,2018-01-31,2018-02-03,99.7646,94.6706
804,DHR_132362,0.081081081081081,2018-04-20,DHR,2018-04-21,2018-04-24,99.7247,98.1607
805,DHR_136421,0.28125,2018-07-19,DHR,2018-07-20,2018-07-23,100.752,101.322
806,DHR_140740,0.0238095238095238,2018-10-18,DHR,2018-10-19,2018-10-22,99.545,96.9501
807,DHR_145427,0.3109243697478991,2019-01-29,DHR,2019-01-30,2019-02-02,104.486,107.998
808,DHR_149529,0.4814814814814814,2019-04-18,DHR,2019-04-19,2019-04-22,123.838,125.165
809,DHR_153806,0.6551724137931034,2019-07-18,DHR,2019-07-19,2019-07-22,141.733,139.887
810,DHR_158579,0.3734939759036144,2019-10-24,DHR,2019-10-25,2019-10-28,134.217,134.696
811,DHR_162906,0.4426229508196721,2020-01-30,DHR,2020-01-31,2020-02-03,165.555,159.398
812,DHR_168481,0.28125,2020-05-07,DHR,2020-05-08,2020-05-11,162.651,160.326
813,DHR_171297,0.3623188405797101,2020-07-23,DHR,2020-07-24,2020-07-27,195.687,197.463
814,DHR_175684,0.6666666666666666,2020-10-22,DHR,2020-10-23,2020-10-26,233.632,233.353
815,DIS_63040,0.238095238095238,2014-02-06,DIS,2014-02-07,2014-02-10,69.08,70.918
816,DIS_67537,-0.027027027027027,2014-05-07,DIS,2014-05-08,2014-05-11,73.818,75.853
817,DIS_71280,0.4181818181818181,2014-08-06,DIS,2014-08-07,2014-08-10,80.039,80.528
818,DIS_75884,0.048780487804878,2014-11-07,DIS,2014-11-08,2014-11-11,83.05,82.81
819,DIS_78396,0.5802469135802469,2015-02-04,DIS,2015-02-05,2015-02-08,93.91,94.822
820,DIS_83755,0.4029850746268656,2015-05-06,DIS,2015-05-07,2015-05-10,102.15,101.22
821,DIS_88025,0.2280701754385964,2015-08-05,DIS,2015-08-06,2015-08-09,103.5,104.05
822,DIS_92774,0.2307692307692307,2015-11-06,DIS,2015-11-07,2015-11-10,108.65,110.07
823,DIS_95925,0.4146341463414634,2016-02-10,DIS,2016-02-11,2016-02-14,82.08,87.656
824,DIS_101819,0.2,2016-05-11,DIS,2016-05-12,2016-05-15,96.697,94.689
825,DIS_106029,0.3870967741935484,2016-08-10,DIS,2016-08-11,2016-08-14,93.319,92.273
826,DIS_110433,0.125,2016-11-11,DIS,2016-11-12,2016-11-15,92.711,92.845
827,DIS_112467,-0.125,2017-02-08,DIS,2017-02-09,2017-02-12,104.44,105.01
828,DIS_118246,0.4893617021276595,2017-05-10,DIS,2017-05-11,2017-05-14,105.09,104.5
829,DIS_122495,0.391304347826087,2017-08-09,DIS,2017-08-10,2017-08-13,98.882,97.827
830,DIS_126915,0.3023255813953488,2017-11-10,DIS,2017-11-11,2017-11-14,100.47,99.53
831,DIS_128062,0.5454545454545454,2017-12-15,DIS,2017-12-16,2017-12-19,108.77,108.74
832,DIS_129059,0.3432835820895522,2018-02-07,DIS,2018-02-08,2018-02-11,102.57,100.55
833,DIS_134538,0.5,2018-05-09,DIS,2018-05-10,2018-05-13,97.67,99.62
834,DIS_138755,0.5757575757575758,2018-08-08,DIS,2018-08-09,2018-08-12,111.8,109.92
835,DIS_143270,0.4848484848484848,2018-11-09,DIS,2018-11-10,2018-11-13,115.68,114.55
836,DIS_145907,0.3333333333333333,2019-02-06,DIS,2019-02-07,2019-02-10,109.71,108.12
837,DIS_151795,0.0943396226415094,2019-05-09,DIS,2019-05-10,2019-05-13,131.4,129.75
838,DIS_155999,0.391304347826087,2019-08-07,DIS,2019-08-08,2019-08-11,137.08,134.99
839,DIS_160538,0.2592592592592592,2019-11-08,DIS,2019-11-09,2019-11-12,136.68,137.75
840,DIS_163247,0.4130434782608695,2020-02-05,DIS,2020-02-06,2020-02-09,141.92,142.59
841,DIS_168147,-0.1,2020-05-06,DIS,2020-05-07,2020-05-10,101.85,107.77
842,DIS_172795,0.2112676056338028,2020-08-05,DIS,2020-08-06,2020-08-09,126.96,128.79
843,DIS_179663,0.2156862745098039,2020-11-13,DIS,2020-11-14,2020-11-17,141.57,144.5
844,EL_62957,0.3255813953488372,2014-02-05,EL,2014-02-06,2014-02-09,60.8979,60.2809
845,EL_67181,0.2340425531914893,2014-05-02,EL,2014-05-03,2014-05-06,68.0714,66.9829
846,EL_72660,0.580952380952381,2014-08-15,EL,2014-08-16,2014-08-19,70.2105,69.9823
847,EL_75283,0.2083333333333333,2014-11-04,EL,2014-11-05,2014-11-08,66.1565,66.6764
848,EL_83673,0.5862068965517241,2015-05-05,EL,2015-05-06,2015-05-09,80.1114,80.9965
849,EL_89698,0.1458333333333333,2015-08-18,EL,2015-08-19,2015-08-22,77.125,70.7234
850,EL_91988,0.375,2015-11-02,EL,2015-11-03,2015-11-06,80.557,79.3792
851,EL_95727,0.275,2016-02-05,EL,2016-02-06,2016-02-09,83.5076,84.0921
852,EL_100353,0.3,2016-05-03,EL,2016-05-04,2016-05-07,86.2937,87.4496
853,EL_106684,0.1764705882352941,2016-08-19,EL,2016-08-20,2016-08-23,85.0643,85.7003
854,EL_108918,0.3428571428571428,2016-11-02,EL,2016-11-03,2016-11-06,76.3511,75.6476
855,EL_112195,0.2444444444444444,2017-02-02,EL,2017-02-03,2017-02-06,77.3918,78.1072
856,EL_117112,0.3647058823529411,2017-05-03,EL,2017-05-04,2017-05-07,86.6081,87.6966
857,EL_123434,0.6060606060606061,2017-08-18,EL,2017-08-19,2017-08-22,100.16,99.9814
858,EL_125460,0.5824175824175825,2017-11-01,EL,2017-11-02,2017-11-05,116.026,115.489
859,EL_128937,0.6363636363636364,2018-02-02,EL,2018-02-03,2018-02-06,127.594,131.225
860,EL_133579,0.3066666666666666,2018-05-02,EL,2018-05-03,2018-05-06,129.142,128.298
861,EL_140013,0.4042553191489361,2018-08-20,EL,2018-08-21,2018-08-24,135.998,130.332
862,EL_141917,0.5121951219512195,2018-10-31,EL,2018-11-01,2018-11-04,132.187,136.703
863,EL_145858,0.3411764705882353,2019-02-05,EL,2019-02-06,2019-02-09,144.839,148.608
864,EL_150570,0.5211267605633803,2019-05-01,EL,2019-05-02,2019-05-05,163.659,164.87
865,EL_157488,0.723404255319149,2019-08-19,EL,2019-08-20,2019-08-23,193.841,191.649
866,EL_159414,0.5353535353535354,2019-10-31,EL,2019-11-01,2019-11-04,182.511,177.055
867,EL_163422,0.1063829787234042,2020-02-06,EL,2020-02-07,2020-02-10,204.964,203.793
868,EL_167727,0.1568627450980392,2020-05-01,EL,2020-05-02,2020-05-05,167.936,166.398
869,EL_174853,0.0679611650485436,2020-08-20,EL,2020-08-21,2020-08-24,197.552,208.109
870,EL_176974,0.4936708860759494,2020-11-02,EL,2020-11-03,2020-11-06,221.811,234.164
871,EL_177014,0.631578947368421,2020-11-02,EL,2020-11-03,2020-11-06,221.811,234.164
872,FIS_62864,0.5061728395061729,2014-02-04,FIS,2014-02-05,2014-02-08,44.8577,46.6612
873,FIS_66922,0.3428571428571428,2014-05-01,FIS,2014-05-02,2014-05-05,47.5275,48.1539
874,FIS_70033,0.4105263157894737,2014-07-29,FIS,2014-07-30,2014-08-02,50.1276,49.6555
875,FIS_74572,0.6129032258064516,2014-10-30,FIS,2014-10-31,2014-11-03,51.9605,51.992
876,FIS_78570,0.425531914893617,2015-02-05,FIS,2015-02-06,2015-02-09,57.3199,56.9226
877,FIS_82973,0.45,2015-04-30,FIS,2015-05-01,2015-05-04,56.3335,56.8234
878,FIS_86312,0.4909090909090909,2015-07-23,FIS,2015-07-24,2015-07-27,56.3877,56.0464
879,FIS_92048,-0.2432432432432432,2015-11-03,FIS,2015-11-04,2015-11-07,58.3839,60.0773
880,FIS_95849,0.3043478260869565,2016-02-09,FIS,2016-02-10,2016-02-13,52.638,53.3313
881,FIS_100271,0.2054794520547945,2016-05-03,FIS,2016-05-04,2016-05-07,64.8753,65.4888
882,FIS_103424,0.3428571428571428,2016-07-26,FIS,2016-07-27,2016-07-30,74.2222,72.575
883,FIS_108631,0.2156862745098039,2016-11-01,FIS,2016-11-02,2016-11-05,70.442,70.3398
884,FIS_112370,0.2876712328767123,2017-02-07,FIS,2017-02-08,2017-02-11,71.9653,74.6508
885,FIS_116780,0.4285714285714285,2017-05-02,FIS,2017-05-03,2017-05-06,76.1751,77.1654
886,FIS_121265,0.3939393939393939,2017-08-02,FIS,2017-08-03,2017-08-06,84.5977,84.1267
887,FIS_125238,0.6078431372549019,2017-10-31,FIS,2017-11-01,2017-11-04,87.717,86.7916
888,FIS_129078,0.2280701754385964,2018-02-07,FIS,2018-02-08,2018-02-11,90.5118,88.9482
889,FIS_133302,0.5769230769230769,2018-05-01,FIS,2018-05-02,2018-05-05,93.5592,95.8545
890,FIS_137427,0.44,2018-07-31,FIS,2018-08-01,2018-08-04,97.1406,98.5734
891,FIS_141706,0.8153846153846154,2018-10-30,FIS,2018-10-31,2018-11-03,98.8689,98.1014
892,FIS_146418,0.5514018691588785,2019-02-12,FIS,2019-02-13,2019-02-16,101.671,102.861
893,FIS_150315,0.7634408602150538,2019-04-30,FIS,2019-05-01,2019-05-04,109.912,111.387
894,FIS_155863,0.7377049180327869,2019-08-06,FIS,2019-08-07,2019-08-10,122.853,126.118
895,FIS_160011,0.746031746031746,2019-11-05,FIS,2019-11-06,2019-11-09,126.01,126.353
